GENEID	log2BaseMean	log2Ratio	Stderr_log2Ratio	pvalue	padjust
FBgn0032750	7.85270088627872	0.146780474210117	0.182366253492717	0.420896766003547	0.645489838686913
FBgn0000229	10.5528473402088	-0.0711009180665399	0.0883921684663183	0.421177380933052	0.645637182747673
FBgn0065057	1.65314343247861	-1.09498470824215	1.36092935020091	0.42105862109231	0.645637182747673
FBgn0031064	1.41408267569915	1.1602162459339	1.44218568911472	0.421117132245137	0.645637182747673
FBgn0029134	12.458081743581	-0.0622381611563576	0.0773996175451614	0.421330803459581	0.645778053900666
FBgn0010602	13.007828921242	-0.057596476038261	0.0716480203283637	0.421465753971366	0.645890575804273
FBgn0263395	10.8159906251096	-0.0521270603711232	0.0648755606356762	0.421689827467283	0.646139624685635
FBgn0037378	9.61715462386828	-0.0869887893928966	0.108299819884824	0.42184647739574	0.646285305319762
FBgn0024366	9.93202482493479	0.126447479515269	0.157459240425659	0.421946435735116	0.646344102375333
FBgn0003651	9.45860897880217	0.132270473956397	0.164803927355634	0.422210031434157	0.646563035645599
FBgn0287585	10.6532227699528	-0.067047850444798	0.0835395004736388	0.422212561577261	0.646563035645599
FBgn0031937	5.84487359907531	-0.822447242060032	1.02608949600375	0.422821653108574	0.647125501322695
FBgn0027950	10.0541728388347	-0.0788304605212751	0.09833822463889	0.42276943398441	0.647125501322695
FBgn0036789	3.38139030330443	-0.692487458809458	0.863650885454253	0.422660500251565	0.647125501322695
FBgn0083983	7.81462382166535	-0.12369966471099	0.15432995556175	0.422826475616525	0.647125501322695
FBgn0037252	12.1173717756643	0.062469205234102	0.0780636005673122	0.423574804577789	0.647138449614043
FBgn0032701	10.603143541475	-0.0623890241197737	0.0779491055363477	0.423489780588138	0.647138449614043
FBgn0038076	2.2246647317584	0.874942502515015	1.09208461413749	0.423034788064183	0.647138449614043
FBgn0039792	1.93147117954648	0.930772249744884	1.16219769191508	0.423205422634202	0.647138449614043
FBgn0034814	9.1076963283514	0.0833831064169617	0.104099894115771	0.423136699710048	0.647138449614043
FBgn0266768	5.08482999510613	0.304709088716363	0.380739722919852	0.423532304429045	0.647138449614043
FBgn0030958	5.86367007860824	0.238409301180136	0.297723168581481	0.423261854456579	0.647138449614043
FBgn0036486	11.2944264963671	0.107515913588249	0.134317483645883	0.423443723595798	0.647138449614043
FBgn0036369	8.22659450641729	0.345283172722369	0.431074438099448	0.423141653983839	0.647138449614043
FBgn0001256	4.93058046246538	-0.639807341078239	0.799193381759653	0.423382728829691	0.647138449614043
FBgn0040305	9.78225224511326	-0.0837625618988871	0.104548512885477	0.423025319916201	0.647138449614043
FBgn0082598	13.0428546512982	-0.0552533754234442	0.0690082722149603	0.423318333344132	0.647138449614043
FBgn0052333	1.66543007492828	1.12736400006761	1.40929107396099	0.423739106846999	0.647295250395299
FBgn0051337	5.10174547089233	0.556430623533927	0.696022943814657	0.424033624374807	0.647583143682443
FBgn0082980	3.40926718222126	-0.525889896259271	0.657845052508278	0.424050966704405	0.647583143682443
FBgn0037342	8.90223506736459	-0.0919235164566847	0.115009786862711	0.424135664227803	0.647613184613574
FBgn0039098	4.49481132980307	-0.877716943136044	1.09840391883659	0.424241734993509	0.647613184613574
FBgn0031633	10.1303478894427	-0.0939562499104832	0.117583503157962	0.424255740987322	0.647613184613574
FBgn0016122	6.71055348998171	-0.231473646614326	0.28983646246902	0.424501879882705	0.64784105320953
FBgn0010265	15.4085738981874	0.0287221705540744	0.0359661249233916	0.424528464555559	0.64784105320953
FBgn0031208	1.23319119261707	1.35995948996221	1.70407355333287	0.42483344192312	0.648137294944694
FBgn0267814	2.8428973425556	0.638586307645482	0.800191310057774	0.424846092722894	0.648137294944694
FBgn0031261	6.436170068574	0.498967543313221	0.62553774970105	0.425066799681049	0.648379760129674
FBgn0040028	1.22079838917479	1.3383398762041	1.67901458774121	0.425393873514059	0.648759890772304
FBgn0086778	1.59017516023935	1.02146646087781	1.28177880132545	0.425501437507292	0.648759890772304
FBgn0035589	8.55877643286048	0.110898625365018	0.139151640837478	0.425472869872086	0.648759890772304
FBgn0038735	9.17777114282995	0.0976541311622259	0.1226337451521	0.425853516230915	0.649108118843985
FBgn0051777	5.02668844754117	0.314445600532239	0.394828685852132	0.425793639972049	0.649108118843985
FBgn0036154	2.80863877808554	0.718905582938112	0.903043334481847	0.425978558099068	0.649204435285003
FBgn0263413	4.61566835915272	0.488972129395607	0.614611834755627	0.426276908484828	0.649564812929262
FBgn0037899	11.7040183931811	0.0696767754454296	0.0876380087741951	0.426583245895238	0.649842924371033
FBgn0033366	6.71810675591069	-0.834833222249062	1.04995688522456	0.42654840843078	0.649842924371033
FBgn0266534	2.94299047495959	0.664086654376433	0.835730673076673	0.426835731720644	0.650133194041486
FBgn0013810	4.88901395032849	0.31559152150996	0.397622289738094	0.427371989187805	0.65077191543172
FBgn0037922	9.25441948179488	0.0920574635643733	0.115987466319004	0.427379078989219	0.65077191543172
FBgn0083167	10.2972150195687	-0.0907322333782942	0.114333294229588	0.427441926480958	0.650773202834949
FBgn0035040	1.87420564544917	-2.14968850614522	2.70952333668333	0.427554980379475	0.650850917195499
FBgn0033644	1.80741617083343	-0.977691256381955	1.23265823301365	0.427686474772842	0.650956676220381
FBgn0052554	6.2431575183465	-0.206351045994589	0.260200773240667	0.427751328088406	0.650960988780036
FBgn0031253	8.02013411692892	-0.110138050766821	0.138920076765768	0.427885070110056	0.651070121176449
FBgn0000482	10.1856936308394	-0.0666386040534502	0.0841413380485496	0.428369932321164	0.65143013758953
FBgn0051632	2.74296872151709	0.767681492927204	0.969311329066222	0.428368544299273	0.65143013758953
FBgn0002521	11.2995908693478	0.090140599074074	0.113810315118425	0.428346179996951	0.65143013758953
FBgn0267198	2.70090595112084	-0.807795008696646	1.01963243239108	0.42821994285223	0.65143013758953
FBgn0039663	8.8484729210374	-0.129654934832103	0.16381094996789	0.428657375622846	0.651490586706686
FBgn0030177	10.5359669551752	-0.060522790823633	0.0764763986728785	0.428715423919396	0.651490586706686
FBgn0259176	13.0681712907053	0.0739505886268658	0.0934157909946757	0.428577410577131	0.651490586706686
FBgn0259832	5.1386324037016	-0.329948672291582	0.416912526556531	0.428704874828849	0.651490586706686
FBgn0036519	8.64561526164618	-0.0991834293502229	0.125329105511354	0.428720034525827	0.651490586706686
FBgn0028744	11.3677233901712	0.0572037859990006	0.0723171131421756	0.428936329730097	0.651724915582962
FBgn0085792	1.124599034542	1.20624627103029	1.52521285897986	0.429019405917585	0.651756793242288
FBgn0034894	8.98536713822567	0.0829518955401104	0.10492322156851	0.429179691305618	0.651847222805808
FBgn0031473	3.52358857904318	0.488300175611481	0.617666787175203	0.429203139940066	0.651847222805808
FBgn0013303	10.1277298798505	0.0954685215589161	0.120782899390104	0.42928589861612	0.651878586787442
FBgn0051028	10.8288515444291	0.145996434775087	0.184830961282838	0.429591042578178	0.652247589020767
FBgn0038692	9.28803857254585	-0.0785736182849137	0.0994913805104189	0.429672020216173	0.652276182266264
FBgn0263706	12.0323404910691	-0.0681132249395414	0.0863062002841182	0.429992605395226	0.652417819890045
FBgn0030685	10.6657437117175	-0.0660161618084863	0.083652886195297	0.43001395560207	0.652417819890045
FBgn0030678	8.79321964121668	0.0897058872234945	0.113670996723964	0.43001189910375	0.652417819890045
FBgn0025874	9.65540953745329	-0.0645891433848508	0.0818414139485426	0.429995839622541	0.652417819890045
FBgn0051637	10.039245771679	0.096044957595335	0.121833308766207	0.43050319873201	0.652788831406567
FBgn0027538	8.32528214147346	-0.131954612087316	0.167353181253067	0.43041607744414	0.652788831406567
FBgn0011288	6.4128379429887	-0.321421051304346	0.40759111436441	0.430353435494192	0.652788831406567
FBgn0264272	7.3841299834086	-0.245400561159517	0.311294075593505	0.43050726857815	0.652788831406567
FBgn0028554	12.3126926648124	-0.0771872249160802	0.0979747904642713	0.430797668781023	0.652946185057851
FBgn0026722	10.6219740981774	0.0520304844769768	0.0660341759928624	0.430736091356847	0.652946185057851
FBgn0259174	11.7582232025727	0.0557610821085377	0.0707776635473513	0.430793543407133	0.652946185057851
FBgn0039732	8.15194938157928	-0.119671213210426	0.152042709496036	0.431229502433809	0.653250099751066
FBgn0085234	1.74252702999064	0.919623975004502	1.16856559811775	0.431300476970585	0.653250099751066
FBgn0261286	10.671296801413	-0.0637592886177642	0.0810204520557095	0.43130937416872	0.653250099751066
FBgn0267976	10.958783640985	0.0714189225637869	0.0907321947963169	0.431200027252232	0.653250099751066
FBgn0002638	12.1945240887996	0.056173111031879	0.0713721122685723	0.43125513913045	0.653250099751066
FBgn0031774	8.38226468991604	0.0982317170831839	0.124898264710371	0.431578220592728	0.65356297840734
FBgn0031785	1.21021292445589	1.33408531896685	1.69849219060733	0.432188178021715	0.654392255700509
FBgn0004852	6.3111221019173	-0.236473520775409	0.301161975332105	0.432334100830094	0.654518782967354
FBgn0262123	5.79976913643024	0.305684978438089	0.389548283028	0.432619786564131	0.654762405158921
FBgn0005775	5.62281037779458	0.429085068244123	0.546794495033697	0.432612936099528	0.654762405158921
FBgn0040233	11.152477752018	0.0673839624890138	0.0858973141500227	0.432763719724127	0.654885813469497
FBgn0025832	9.97063184653859	-0.101722630732596	0.129708302418251	0.432898431540857	0.654900826960628
FBgn0035957	4.83793884001645	-0.312811731484314	0.398826561417635	0.432846361578564	0.654900826960628
FBgn0032881	8.42122392265434	-0.132595770399576	0.169160645452886	0.433130911896024	0.654943419733562
FBgn0039788	3.68747807931632	0.759312523174538	0.968928845123176	0.433238582622915	0.654943419733562
FBgn0033970	1.7249969209667	1.9926510508945	2.54185476848535	0.433077759037077	0.654943419733562
FBgn0046296	8.57424987866198	0.0948833535668591	0.121072441627298	0.43322158670305	0.654943419733562
FBgn0022935	11.2033672603154	0.045870133610525	0.0585242486165615	0.43316923098377	0.654943419733562
FBgn0028412	1.40753437223566	1.59138813015853	2.03145769252579	0.43340838890168	0.655105767556456
FBgn0039555	10.0897740272982	-0.0567958265097761	0.0725620653211875	0.433791176587376	0.655589948086551
FBgn0052476	3.47767025652215	-0.544773088184519	0.696105275383187	0.43386111353431	0.655601244983604
FBgn0037539	9.17828145886819	-0.0754987183971751	0.096509357839959	0.434041648938709	0.655603873248013
FBgn0259785	13.7484825258621	-0.0992235880150089	0.126872035329112	0.43416984500431	0.655603873248013
FBgn0265340	2.74203179698181	0.75772125949144	0.968814525888032	0.434148880584689	0.655603873248013
FBgn0004635	7.96384791436544	-0.159399913234234	0.203818727863368	0.434175164152719	0.655603873248013
FBgn0030858	10.7617809893403	-0.0678132285892627	0.0866707297793619	0.433965640423594	0.655603873248013
FBgn0040670	3.62492180369826	0.582367122190956	0.744760314369753	0.434242542740045	0.655611295828469
FBgn0051465	2.16499256419197	0.78822878684195	1.00844930538287	0.434435224202463	0.655668578599703
FBgn0039332	2.32066299592002	0.810776721360784	1.03736322869114	0.434464635603594	0.655668578599703
FBgn0036853	9.01471217697324	-0.102531656695049	0.13118694799208	0.434467889115943	0.655668578599703
FBgn0034689	8.91447564178922	-0.108203414468417	0.138522725483366	0.434729614033547	0.655714952722556
FBgn0034957	1.40887587562869	1.15996321082077	1.48505344013945	0.434748446513187	0.655714952722556
FBgn0266117	4.42293391557699	0.359521573725952	0.460257210989333	0.434724942031694	0.655714952722556
FBgn0052647	3.89094147035435	-0.669095574822363	0.856615806610302	0.434748509527084	0.655714952722556
FBgn0262947	6.29140891502569	0.22196918034001	0.284244051571062	0.434855103133226	0.65578148886298
FBgn0027491	5.15631218639601	0.294941183535006	0.378054786394146	0.435299877063384	0.656357924099595
FBgn0259677	2.94704634668277	1.07807405136166	1.38260207281139	0.435542263907182	0.65662907238865
FBgn0260481	4.56272148795564	0.351102737051255	0.45052106653415	0.435787759677098	0.656904829178632
FBgn0033233	9.27851960318321	-0.0696947834505666	0.0894813355650904	0.436053297899855	0.656927718495317
FBgn0038872	11.5341951233511	-0.0618404492696183	0.0793758863017769	0.435930484900236	0.656927718495317
FBgn0262117	11.4082361560273	0.0560209270232317	0.0719145596339948	0.435983932688439	0.656927718495317
FBgn0263780	6.05228943892923	0.288559442306599	0.370461423779832	0.436027429963282	0.656927718495317
FBgn0029657	2.94050719407748	0.66042161811097	0.848433468114108	0.436332539614696	0.657254066560829
FBgn0051051	5.90015924662552	-0.472691897141937	0.607396353308814	0.436435536719428	0.657314879237641
FBgn0028938	3.14468944992459	0.854787967941201	1.09884043893649	0.436627973391521	0.657510359930761
FBgn0082987	2.41027539800333	-0.714561041055871	0.918771415567796	0.436725026893799	0.657562169312482
FBgn0027547	11.4429805045299	-0.0570014216248673	0.0733229330428136	0.436921417025671	0.657763510198142
FBgn0000352	11.7504529740984	-0.0401044880043388	0.0515954553307545	0.436989333749026	0.65777141073136
FBgn0015609	10.8477429693903	0.0577882109670929	0.0743683839756062	0.437127223299921	0.657884619408656
FBgn0031873	8.63939968576018	-0.0920556693880032	0.118578578692191	0.437556347504199	0.658289784191214
FBgn0029676	11.0997126303622	-0.0746694904990334	0.0961642530195206	0.437466415043418	0.658289784191214
FBgn0261403	11.9615366449332	0.0462425646534174	0.0595695576856311	0.437584586919026	0.658289784191214
FBgn0031049	11.2825157676603	-0.10353963744836	0.133417978257212	0.437716740750988	0.658394226271477
FBgn0263608	4.29559194534135	0.414507460960438	0.534225264632998	0.437805735624328	0.658433729920181
FBgn0004638	11.7813832100877	0.05086192544249	0.0655933357481957	0.438095654105253	0.658775356087212
FBgn0030806	10.1271174292842	-0.0690569821781106	0.0890859614184502	0.438237770493892	0.658894662527415
FBgn0260477	5.45482333409218	0.30297854056249	0.390988163886432	0.438396012901729	0.659038176943075
FBgn0014179	2.21774357313183	1.09227040370841	1.41048131400971	0.438696935023493	0.659396109123097
FBgn0030716	11.0427240822575	-0.154892246839256	0.200052771059367	0.438778860762843	0.659424817091466
FBgn0014340	10.6351117919934	0.0659493455035352	0.085193625284099	0.438864993129815	0.659459837922768
FBgn0035890	8.02001903114884	-0.110489155603148	0.142786801925685	0.439046055874224	0.659637475301439
FBgn0003044	11.8188893394906	-0.0455948950098374	0.0589468231963577	0.439231273100249	0.65982130277089
FBgn0031739	8.55516671112287	-0.091439763942788	0.118324041548009	0.439646032848644	0.659991506358417
FBgn0024230	9.01576183031534	-0.0782974486761232	0.101303168987814	0.439580224676615	0.659991506358417
FBgn0030522	7.73529128178119	-0.139851994735326	0.180991029512346	0.439699206754575	0.659991506358417
FBgn0263237	9.57765956572574	0.0755113271222294	0.0976808534828119	0.439497980375584	0.659991506358417
FBgn0030800	9.19814234487582	0.0782580312372124	0.101283525201306	0.439721856322829	0.659991506358417
FBgn0035724	4.34323026908655	0.398625632374387	0.515794416195755	0.439618137996329	0.659991506358417
FBgn0085638	8.5633140587207	-0.126661919248858	0.164069283209122	0.440112865811282	0.660200748828814
FBgn0261618	13.3115873479473	-0.0421856058916685	0.0546418725861981	0.440091879477758	0.660200748828814
FBgn0041582	10.0330046824387	-0.0791513886458088	0.102502348144067	0.440001323173746	0.660200748828814
FBgn0264618	4.68683149310667	0.337265727163826	0.436737407274826	0.43997279382127	0.660200748828814
FBgn0015359	9.41146951621435	-0.0846093017538857	0.109620934546251	0.440212009294694	0.660250058875191
FBgn0052369	10.3537495912892	0.0744710665317578	0.0964982683313998	0.440271547453074	0.660250058875191
FBgn0036266	8.08940651782601	-0.123291754348301	0.159861081585122	0.440562858403437	0.660592537400353
FBgn0010097	3.97301699036481	0.523596888986094	0.679364756850942	0.440875634247098	0.660872701664888
FBgn0263469	2.27364291217466	0.738205078262015	0.957707136274243	0.440822752741471	0.660872701664888
FBgn0036419	3.32432637629438	-0.871543203252053	1.13149516604589	0.441146865180825	0.661184848913028
FBgn0032321	9.64648181758258	0.0723015706488889	0.0939183806552636	0.441398317930682	0.661372840114267
FBgn0259700	4.58503076637482	0.346433891617712	0.449969630551352	0.441356217152666	0.661372840114267
FBgn0052712	2.0650674236631	0.859968547822197	1.11757151679034	0.441597996439018	0.661520378082042
FBgn0001301	11.6579994428212	0.0373652505060277	0.0485606263488428	0.441622836244366	0.661520378082042
FBgn0001325	4.49057116779394	-0.801625826808766	1.04220490861328	0.441796340019065	0.661685842585631
FBgn0038582	7.18503582517085	0.148665744726967	0.193343378897727	0.441940331348723	0.661779265761101
FBgn0261477	10.719668110013	0.0734278396911964	0.0955039795977629	0.441984818310339	0.661779265761101
FBgn0034271	9.62962902864556	-0.0948068411190547	0.123336678205605	0.442081358949198	0.661799469305867
FBgn0264959	12.8891515181573	0.0469627489669462	0.0611177067318118	0.442250521885609	0.661799469305867
FBgn0283427	11.0365341033055	0.245047408674288	0.318822765462481	0.442130374996201	0.661799469305867
FBgn0011828	9.99346738015826	0.300153800054494	0.39061228694438	0.44223845239136	0.661799469305867
FBgn0259737	1.2183879550085	-1.30902072806118	1.70476200020978	0.442569604413532	0.662182547102556
FBgn0028888	1.41351223832964	1.1731270144502	1.52799947849839	0.442633619040245	0.662183931791107
FBgn0086371	10.2361361519638	0.0603955933812098	0.0787038143975861	0.442856671278071	0.662423203895487
FBgn0259239	1.23786926849431	1.34859739444657	1.75768976637944	0.442929534800503	0.662437788154186
FBgn0051820	1.72306920223445	1.23244222204974	1.60662215605028	0.443021186372834	0.662480463337977
FBgn0036761	11.0467289957808	-0.0491326346306713	0.0641262798700956	0.44356585294446	0.6632004547728
FBgn0052823	1.58205963653398	-0.970741129491911	1.26794430870528	0.443912951835318	0.663624888543441
FBgn0003997	11.2219772725739	-0.101592343904721	0.132801582335826	0.444275430310252	0.664072189765937
FBgn0267635	5.45003094997181	0.316427521748941	0.413713604740703	0.444362783142746	0.664108183378366
FBgn0002862	2.49548126235091	0.708093962471848	0.925978635459404	0.44445142835491	0.664146097951756
FBgn0000412	14.2566819569264	-0.0705769117417993	0.0923287495983933	0.444623646518378	0.664308867452939
FBgn0032563	1.12355265102841	1.18926680789635	1.55657379696543	0.444850234147749	0.664524742684833
FBgn0086451	11.8210627482099	-0.0545523365820138	0.071407897196369	0.44489475674984	0.664524742684833
FBgn0029596	1.73988374366603	0.9163445647061	1.19982561162881	0.445027289590591	0.664628120595169
FBgn0039611	3.98395911202095	-0.829683877403559	1.08683121355859	0.445226564600399	0.664831131319645
FBgn0085734	3.1657573941812	0.558230266922329	0.731735055681484	0.445531518900588	0.665191866625971
FBgn0004419	12.7159286527598	-0.0700721188449821	0.0919074165754067	0.445808942863032	0.665438760792404
FBgn0000114	4.26033308198558	-0.621294758274358	0.815027909314305	0.445881718470705	0.665438760792404
FBgn0032906	10.9770615838844	0.0702352114975258	0.0921506771271181	0.445953821838182	0.665438760792404
FBgn0033615	9.405293860426	0.0870817255477938	0.114253551424226	0.445952822801907	0.665438760792404
FBgn0266579	4.31182732113029	-0.848992912304291	1.11405093727873	0.446013879780351	0.665438760792404
FBgn0265177	8.93061294134811	-0.114142687739508	0.149899766357277	0.446382315358448	0.665893800739379
FBgn0085771	12.3858460055206	0.269980382825968	0.354640571983436	0.446490503513014	0.665960540695267
FBgn0044011	1.1134373547216	-1.72695889154835	2.26947810000436	0.446687055682741	0.666159041836608
FBgn0051997	10.8099271199759	0.144764093976831	0.190335398519527	0.446911746993569	0.666328667067106
FBgn0052528	10.3392443806633	0.0602229805056245	0.079183785947453	0.446927764496229	0.666328667067106
FBgn0031708	8.39815973259641	-0.107210487458525	0.141179922230976	0.447619859992757	0.667160258095719
FBgn0015277	9.37733704851577	0.0750776471854184	0.0988781266659517	0.447676228826996	0.667160258095719
FBgn0264694	10.8812302996568	-0.0801367691748883	0.105516088533614	0.447568815799849	0.667160258095719
FBgn0029828	3.08102689375699	-0.995247666935575	1.31134268155111	0.447880579238642	0.667329466463143
FBgn0033524	2.21041767227668	-0.825338580870975	1.08778672542018	0.44801289970123	0.667329466463143
FBgn0039543	9.34166798412554	-0.0984413758499677	0.129766435277335	0.448089299419855	0.667329466463143
FBgn0085440	1.32870503338755	1.02445532561655	1.35020921938635	0.448009175131373	0.667329466463143
FBgn0047038	9.4634809404649	-0.107025913675139	0.141088370458337	0.448107667647888	0.667329466463143
FBgn0033032	11.6446267340213	0.0794949048378423	0.104836512289746	0.448286379021487	0.667500898596897
FBgn0030323	8.10909365569206	-0.106062318478137	0.139895109620471	0.448357590923522	0.667512237494084
FBgn0035438	11.6841673631505	-0.0762118240341704	0.100601752879776	0.448714671299803	0.667949112177383
FBgn0031258	4.68476326586775	-0.905888353945105	1.19609971575357	0.448829069229746	0.668024661179156
FBgn0045064	7.89947287264353	-0.108754604788948	0.143652984443543	0.449011096138411	0.668195357909612
FBgn0058045	11.3509340286136	-0.0663403690632154	0.0876399904956595	0.449071079906098	0.668195357909612
FBgn0037880	7.25791024575478	0.157253348741965	0.20787215402816	0.449355053633353	0.668522704636135
FBgn0034143	7.96599518165434	0.157586064432959	0.208370378437056	0.449482157642645	0.668522704636135
FBgn0035529	8.08743040978325	-0.0977834379009633	0.129286050209201	0.44944895683764	0.668522704636135
FBgn0011591	12.7092998041065	0.0685896252751298	0.0907626882610443	0.449827354578998	0.6688465666045
FBgn0039836	6.92595450741221	-0.179640829916348	0.237709428281883	0.449819459705027	0.6688465666045
FBgn0033799	7.87592215795146	0.298925828654131	0.395646850853487	0.449926849774628	0.668899747200353
FBgn0025809	10.0804017343323	-0.0600601299963397	0.0795154417706725	0.450053029168741	0.668985815941237
FBgn0036272	8.94175572705279	0.103237910445155	0.13669768125793	0.450112217242475	0.668985815941237
FBgn0032236	9.65613727748538	0.0715355314771952	0.094766572086142	0.450332755007313	0.669196617016312
FBgn0036909	9.06197061719508	-0.0761882777109064	0.100941166102778	0.450381564653509	0.669196617016312
FBgn0263321	1.11766768590375	-1.71320772341504	2.27084544656357	0.450587417197094	0.669407718457283
FBgn0031299	2.66168475725798	-0.763068604813502	1.01179391657829	0.450744783381669	0.66954673738664
FBgn0020643	3.25269191404629	1.04346490096709	1.38417874387007	0.45093853535609	0.669739757619573
FBgn0265417	2.06906375115832	1.12829173801032	1.49725836645518	0.451106360405699	0.669894221677733
FBgn0026593	2.06229486912837	1.10035384240628	1.46131747612302	0.451457405242471	0.670138956384701
FBgn0027329	13.2336918909274	-0.0552226890986113	0.0733205857208609	0.451349210352632	0.670138956384701
FBgn0053180	11.4164791118876	-0.0468400587358992	0.0622063518190091	0.451462705849488	0.670138956384701
FBgn0035488	10.8126903198833	-0.0644768366655465	0.0856548306668902	0.451599014881694	0.670246501724867
FBgn0020556	2.04971235780884	-0.802511651432119	1.06655315827933	0.451789659791092	0.670412695229928
FBgn0033302	1.57563017892842	1.01053297126648	1.3433528432764	0.451902612304853	0.670412695229928
FBgn0053977	8.23040099786616	0.10928921048054	0.145277657841542	0.451883793358525	0.670412695229928
FBgn0053465	5.71363855846364	0.381558099866557	0.507297650150486	0.451967765869053	0.670414594482982
FBgn0027526	10.0255971394142	-0.0577081071902806	0.0767488195361804	0.452105949646663	0.670524805354157
FBgn0051866	8.3367513794742	-0.0996661706168412	0.132587198023551	0.452229794319748	0.670569165095337
FBgn0265421	1.41063541172291	-1.10048298485112	1.46409635004859	0.452263635643092	0.670569165095337
FBgn0037901	9.47215877277738	0.0885757995675268	0.117875861283205	0.452392172608749	0.670665006172519
FBgn0037117	8.89913204505489	-0.0766439909097141	0.102044964985832	0.452604165762433	0.670702325059889
FBgn0032700	8.61698673937767	-0.0932616006392789	0.124168096795374	0.452597597825743	0.670702325059889
FBgn0035868	5.72682225620274	0.301700182059805	0.401692509817772	0.452609048056326	0.670702325059889
FBgn0266641	1.1173849738162	1.1989671500533	1.59692067578022	0.452773366143065	0.6707564221648
FBgn0035741	1.11798159355568	1.19022673556638	1.58507046103782	0.452713855554239	0.6707564221648
FBgn0031227	8.5860098590129	-0.0871129855003134	0.116163351223075	0.453304105888895	0.671163760108597
FBgn0037717	1.93056646632999	-0.891189647758131	1.18833910446895	0.45328748688696	0.671163760108597
FBgn0085453	8.54625798943471	0.102702489850013	0.136903991460214	0.45314694683934	0.671163760108597
FBgn0035519	10.1790332977912	-0.0522335685734117	0.0696401423497106	0.453224766231344	0.671163760108597
FBgn0011566	9.07963168542581	0.0831842434660549	0.111187791219112	0.454374581541517	0.67236932297473
FBgn0037687	8.56589794977196	0.0887736942460039	0.118614656483347	0.454206288032947	0.67236932297473
FBgn0032167	9.04370309334645	-0.120453167927565	0.160981999884057	0.45431542160989	0.67236932297473
FBgn0030944	10.0065687706079	-0.0620675861394477	0.0829569654948697	0.454345459220504	0.67236932297473
FBgn0029778	9.80438559254169	0.0898570928840984	0.120201341891476	0.454728722996067	0.67275267920574
FBgn0027617	9.35961384076339	0.0850259163290558	0.113747054306934	0.454761838697097	0.67275267920574
FBgn0035753	14.9837788737	0.029695661421061	0.0397343202430049	0.454849019817548	0.672786825254367
FBgn0013762	8.82839277985792	0.0892845795485845	0.119505593965945	0.45499334995944	0.672905481354697
FBgn0267576	5.82794427382087	-0.308278114346384	0.412712192876908	0.455089732456008	0.67295320257231
FBgn0040384	9.60026739221865	0.0727715691898623	0.0974888773815498	0.455389451209521	0.673105271758745
FBgn0032488	10.2854851765094	-0.0636592170571692	0.0852899347206968	0.455434246703958	0.673105271758745
FBgn0019938	11.9712573636845	-0.0786833769396571	0.105422614023415	0.455449089179746	0.673105271758745
FBgn0283434	4.47906042956166	0.366802385739878	0.491285236478801	0.455294198303551	0.673105271758745
FBgn0001941	10.6548321240314	-0.0443717874189048	0.0594883377604092	0.455733550004888	0.673184682829114
FBgn0037728	13.2121077992114	-0.0722506388518762	0.0968560647379227	0.455692272143185	0.673184682829114
FBgn0036948	1.79459016797059	1.32044958366771	1.7703837828666	0.455755015647241	0.673184682829114
FBgn0020272	9.22235151380481	-0.100587377263476	0.134863144222422	0.455759370825427	0.673184682829114
FBgn0010109	9.73016442465024	-0.10464100964675	0.140320137092674	0.455830215118518	0.673194588136199
FBgn0042189	2.61546212979745	0.730988521400057	0.98086387418426	0.456120774492927	0.673434188926398
FBgn0020277	1.31684716919831	-0.983525952997912	1.31964808395526	0.456093937013636	0.673434188926398
FBgn0029873	10.4311215272143	0.0525979754208666	0.0706332894622925	0.456475658805361	0.673768600031088
FBgn0039531	8.23561444925733	0.107972266654425	0.144975022224872	0.456414029495404	0.673768600031088
FBgn0037298	11.1465933137955	-0.0490625870019727	0.0659066440207275	0.45661909146582	0.673873313246556
FBgn0033948	7.85367648317815	0.120476917281731	0.16190505849248	0.456803413085866	0.673873313246556
FBgn0033737	10.2251192227174	-0.0703000153743802	0.0944736932175982	0.456802274952248	0.673873313246556
FBgn0024920	10.6336212389362	-0.131466985963175	0.176627993291786	0.456685513822542	0.673873313246556
FBgn0038640	9.36557133786227	-0.0639969221844884	0.0861012131794141	0.457314902106017	0.674533054033833
FBgn0031972	8.43784711031101	0.0996098432951643	0.134092854950959	0.457577169110061	0.674637598668555
FBgn0027453	9.44061707251337	0.0647567576037265	0.087162390048401	0.457515704072653	0.674637598668555
FBgn0034307	8.3843306750485	-0.101718845970116	0.136932391696509	0.457578607557302	0.674637598668555
FBgn0038925	9.8432613892781	0.0724427055916516	0.0975533349719605	0.457726377681246	0.674658916403105
FBgn0034379	8.26519931598103	0.135674326068824	0.182737556573999	0.457811993428912	0.674658916403105
FBgn0028397	5.31980925715198	0.316982544037369	0.426891195630467	0.457761991355614	0.674658916403105
FBgn0267110	4.40290910613882	0.367858015659856	0.49550408819063	0.457850177357023	0.674658916403105
FBgn0265623	10.1895638374942	-0.0698010493513692	0.0940497099574485	0.457983208097391	0.674760212267016
FBgn0262141	2.46803310461221	0.831092925679836	1.12060147450154	0.458300047322193	0.675132252167542
FBgn0010385	3.85441026797565	-0.483527629279478	0.652117811761319	0.458406809195276	0.675194761340671
FBgn0037879	1.72738204520055	-0.863660540230156	1.16554460469043	0.458697608178587	0.675363720500918
