WD_NOnub_Rep1	WD_NOnub_Rep2	WD_NOnub_Rep3	WD_SUMOnub_Rep1	WD_SUMOnub_Rep2	WD_SUMOnub_Rep3
FBgn0038862	1123.33244434651	1116.29155733062	1180.6234198098	1094.34397859369	1319.64108901072	1179.66990729265
FBgn0038866	0	0	0	2.94971422801535	5.06385682659525	2.04271845418641
FBgn0038865	30.9540495775484	1.94985424861243	46.8659634552875	12.7820949880665	1.01277136531905	18.3844660876777
FBgn0038861	337.498992168108	342.199420631481	319.087410759404	343.150088525785	353.457206496348	348.283496438784
FBgn0038857	552.180303754331	531.335282746887	482.619708773599	505.384371066629	493.219654910377	406.500972383096
FBgn0038854	1471.81513152601	1495.53820868573	1422.93042235522	1420.77901982739	1384.45845639114	1426.83884024921
FBgn0038853	1717.45049268978	1633.00293321291	1753.9836110181	1464.04149517162	1711.58360738919	1595.36311271959
FBgn0003257	2075.91835715236	2152.63909046812	1927.48739061853	1944.84491433812	1545.48910347687	1663.79418093483
FBgn0025865	5516.81044890177	5272.40588824801	4963.80353362598	5003.69856879003	4712.42516282954	4848.39225101145
FBgn0038850	2.99555318492404	1.94985424861243	2.99144447586941	4.91619038002558	8.1021709225524	12.2563107251185
FBgn0038849	0.998517728308013	2.92478137291864	2.99144447586941	5.89942845603069	8.1021709225524	9.19223304383886
FBgn0013812	211.685758401299	222.283384341817	175.498075917672	43.2624753442251	30.3831409595715	20.4271845418641
FBgn0046763	12959.7615957097	12195.3633979464	11462.218083373	3550.47269245447	1440.16088148369	1760.82330750869
FBgn0038845	0	0	1.99429631724628	17.6982853680921	0	1.02135922709321
FBgn0038868	381.433772213661	331.475222264113	373.930559483677	367.731040425913	366.623234245496	348.283496438784
FBgn0038870	4027.02199826622	4063.4962541083	3831.0432254301	4020.46049278492	3593.31280415199	3492.02719743168
FBgn0038873	0.998517728308013	0	0.997148158623138	12.7820949880665	6.0766281919143	9.19223304383886
FBgn0038874	0.998517728308013	0.974927124306215	149.572223793471	1.96647615201023	3.03831409595715	4.08543690837283
FBgn0038876	134.799893321582	155.013412764688	155.555112745209	166.167234844864	175.209446200196	209.378641554107
FBgn0001234	1049.44213245172	1039.27231451042	1147.71753057523	1207.41635733428	1664.99612458452	1754.69515214613
FBgn0002781	14085.0910755128	14829.6164878218	14175.4582229865	13629.6462095829	13871.929390775	13365.5068457417
FBgn0004110	0.998517728308013	4.87463562153107	1.99429631724628	5.89942845603069	9.11494228787145	4.08543690837283
FBgn0008651	22.9659077510843	39.9720120965548	45.8688152966643	55.0613322562865	1.01277136531905	72.5165051236177
FBgn0038881	6823.87015525696	6297.05429589384	6663.94114407843	5573.976652873	7226.12369155142	6594.91652934084
FBgn0038878	18.9718368378523	3.89970849722486	76.7804082139816	13.7653330640716	2.0255427306381	4.08543690837283
FBgn0038877	1422.88776283892	1439.96736260028	1620.3657577626	1394.23159177525	1866.53762628301	1820.0621426801
FBgn0043012	960.574054632309	965.177853063152	844.584490353798	970.455981017049	850.727946868002	952.928158877962
FBgn0000527	37.9436736757045	8.77434411875593	4.98574079311569	4.91619038002558	13.1660277491476	6.12815536255924
FBgn0038871	216.678347042839	179.386590872344	195.441039090135	193.697900973008	218.758614908915	185.887379330964
FBgn0038869	787.830487635022	861.835577886694	817.661490070973	872.132173416537	819.332034543111	837.51456621643
FBgn0038889	1004.50883467786	1083.1440351042	1076.92001131299	1067.79655054156	1166.71261284755	1307.33981067931
FBgn0004863	360.464899919193	358.773181744687	348.004707359475	404.110849238102	512.462310851439	453.483496829384
FBgn0038890	1436.86701103523	1385.37144363913	1474.78212660362	1609.56073042037	2112.64106805554	2105.0213670391
FBgn0038894	1.99703545661603	3.89970849722486	5.98288895173883	3.93295230402046	0	5.10679613546604
FBgn0051176	53.9199573286327	43.8717205937797	24.9287039655784	41.2959991922148	39.4980832474429	36.7689321753555
FBgn0038893	316.53011987364	335.374930761338	304.130188380057	551.59656063887	722.105983472483	652.648546112559
FBgn0011766	7080.48921143212	6856.66246524561	7062.80040752768	6227.8299734164	6458.44299663958	6107.72817801738
FBgn0002941	2.99555318492404	0.974927124306215	1.99429631724628	4.91619038002558	2.0255427306381	6.12815536255924
FBgn0038897	20.9688722944683	7.79941699444972	18.9458150138396	2.94971422801535	2.0255427306381	2.04271845418641
FBgn0051343	0	0.974927124306215	0	6.88266653203581	1.01277136531905	1.02135922709321
FBgn0051233	0	0.974927124306215	5.98288895173883	5.89942845603069	1.01277136531905	3.06407768127962
FBgn0051198	0	0	225.355483848829	40.3127611162097	1.01277136531905	14.2990291793049
FBgn0051431	14.9777659246202	10.7241983673684	60.8260376760114	134.703616412701	47.6002541699953	56.1747574901264
FBgn0064912	0.998517728308013	0	0.997148158623138	4.91619038002558	3.03831409595715	3.06407768127962
FBgn0038912	312.536048960408	359.748108868993	405.839300559617	391.328754250036	426.37674479932	404.45825392891
FBgn0053092	2.99555318492404	3.89970849722486	1.99429631724628	7.86590460804092	13.1660277491476	5.10679613546604
FBgn0051465	1.99703545661603	4.87463562153107	2.99144447586941	6.88266653203581	6.0766281919143	4.08543690837283
FBgn0038917	331.50788579826	336.349857885644	357.976188945706	282.189327813468	326.112379632734	271.681554406793
FBgn0038919	548.186232841099	847.211671022101	550.425783559972	891.79693493664	738.310325317587	900.838838296209
FBgn0038916	6.98962409815609	5.84956274583729	6.98003711036196	9.83238076005115	6.0766281919143	4.08543690837283
FBgn0051174	15.9762836529282	14.6239068645932	10.9686297448545	10.8156188360563	7.08939955723335	10.2135922709321
FBgn0038909	7.98814182646411	11.6991254916746	11.9657779034777	17.6982853680921	21.2681986717	18.3844660876777
FBgn0015229	1377.95446506506	1176.7370390376	1188.60060507878	846.567983440404	1226.46612340137	1211.33204333254
FBgn0013759	2151.80570450377	2288.15396074669	2423.07002545422	2319.45862129607	2750.68702820654	2710.68738870537
FBgn0003867	1709.46235086332	1640.80235020736	1708.11479572144	1173.98626275011	1244.69600797711	1230.73786864731
FBgn0038903	226.663524325919	253.481052319616	223.361187531583	294.971422801535	245.09067040721	253.297088319115
FBgn0027575	392.417467225049	427.993007570428	508.5455608978	897.69636339267	700.837784800783	792.574760224329
FBgn0038921	0	2.92478137291864	0.997148158623138	1.96647615201023	3.03831409595715	1.02135922709321
FBgn0038923	334.503438983184	350.973764750237	296.153003111072	272.356947053417	231.924642658062	280.873787450632
FBgn0019957	2428.39511524509	2508.48749083989	2553.69643423386	2580.99994951343	2187.58614908915	2081.53010481596
FBgn0038928	151.774694702818	132.590088905645	126.637816145139	121.921521424634	161.030647085729	161.374757880727
FBgn0038926	12.9807304680042	10.7241983673684	3.98859263449255	33.4300945841739	31.3959123248905	57.1961167172196
FBgn0038925	903.658544118752	966.152780187459	816.66434191235	953.740933724962	947.953997938631	923.308741292259
FBgn0038924	761.869026699014	771.167355326216	766.806933981193	732.512366623811	655.263073361425	637.328157706161
FBgn0019960	3752.42962298151	3961.12890605615	3565.80181523634	3673.37745195511	2877.28344887142	3128.42331258649
FBgn0038922	2003.02656298587	2003.47524044927	1906.54727928744	1886.83386785382	1698.41757964005	1641.32427793878
FBgn0051163	6791.91758795111	6491.06479363078	6526.33469818844	5455.00484567638	7144.08921096058	6247.65439212915
FBgn0038934	11.9822127396962	18.5236153618181	13.9600742207239	27.5306661281432	33.4214550555286	24.512621450237
FBgn0038938	9.98517728308013	7.79941699444972	68.8032229449965	6.88266653203581	9.11494228787145	23.4912622231438
FBgn0038941	10.9836950113881	11.6991254916746	7.9771852689851	24.5809519001279	62.7918246497811	42.8970875379147
FBgn0038947	4960.63607423421	4408.6204561127	4248.84830389319	4360.66086708269	3839.41624592452	4028.24079165561
FBgn0038952	12.9807304680042	1.94985424861243	11.9657779034777	18.6815234440972	20.255427306381	29.619417585703
FBgn0038953	1566.67431571527	1584.2565769976	1567.51690535557	2125.76072032306	2326.33582613786	2545.22719391627
FBgn0038957	35.9466382190885	47.7714290910045	51.8517042484032	86.5249506884501	44.5619400740382	73.5378643507109
FBgn0038959	0	0.974927124306215	0	7.86590460804092	11.1404850185095	15.3203884063981
FBgn0038965	1531.72619522449	1523.81109529061	1502.70227504507	1471.90739977966	1463.45462288603	1603.53398653634
FBgn0038964	5144.36333624288	5510.28810657873	4491.15530643861	4806.067715513	4383.27446910085	4792.21749352133
FBgn0038961	843.747480420271	816.988930168608	755.838304236338	765.942461207985	649.186445169511	626.093206208136
FBgn0038958	6.98962409815609	20.4734696104305	15.9543705379702	177.966091756926	150.902933432538	150.139806382701
FBgn0038951	240.642772522231	249.581343822391	228.346928324699	245.809519001279	268.384411809548	267.59611749842
FBgn0038948	1650.54980489315	1595.95570248927	1547.57394218311	1524.01901780793	1324.70494583732	1050.97864467891
FBgn0038943	86.8710423627972	76.0443156958847	84.7575934829667	97.3405695245064	74.9450810336097	71.4951458965245
FBgn0038972	343.490098537957	344.149274880094	317.093114442158	373.630468881944	451.696028932296	454.504856056477
FBgn0038973	6.98962409815609	13.648979740287	80.7690008484742	73.7428557003836	24.3065127676572	24.512621450237
FBgn0038975	9.98517728308013	7.79941699444972	6.98003711036196	33.4300945841739	37.4725405168048	62.3029128526856
FBgn0038976	1614.60316667406	1477.98952044822	1243.44375380305	1358.83502103907	1179.87864059669	1002.97476100553
FBgn0038979	0.998517728308013	0	0.997148158623138	2.94971422801535	4.0510854612762	3.06407768127962
FBgn0053110	7.98814182646411	4.87463562153107	6.98003711036196	2.94971422801535	0	4.08543690837283
FBgn0028837	1663.53053536115	1659.32596556918	1623.35720223847	1488.62244707174	1450.28859513688	1255.25049009755
FBgn0038989	1378.95298279337	1488.71371881559	1268.37245776863	1355.88530681105	1082.65258952606	1283.84854845616
FBgn0051158	4088.93009742131	4087.86943221596	3868.93485545777	3820.86316335588	3875.876015076	3709.57671280253
FBgn0038993	0	0.974927124306215	0.997148158623138	2.94971422801535	4.0510854612762	1.02135922709321
FBgn0051159	255.620538446851	263.230323562678	230.341224641945	291.038470497514	215.720300812958	179.759223968404
FBgn0051161	13.9792481963122	8.77434411875593	11.9657779034777	12.7820949880665	12.1532563838286	18.3844660876777
FBgn0020278	2059.94207349943	2010.29973031941	2133.89705945351	2107.07919687896	2325.32305477254	2163.23884298341
FBgn0051156	582.135835603572	571.307294843442	550.425783559972	562.412179474926	518.538939043354	649.58446843128
FBgn0053107	185.72429746529	149.163850018851	162.535149855571	192.714662897003	204.579815794448	238.99805913981
FBgn0024558	1689.49199629716	1881.60934991099	1624.35435039709	1871.10205863773	1777.41374613493	1352.27961667141
FBgn0038984	2695.99786643164	2320.32655584879	2562.67076766146	2329.29100205612	2197.71386274234	2252.09709574052
FBgn0038983	1889.19554195876	1774.36736623731	1984.32483566004	2145.42548184316	2608.89903706187	2332.78447468089
FBgn0053099	235.650183880691	271.029740557128	293.161558635202	241.876566697258	168.120046642962	201.207767737362
FBgn0038981	2002.02804525757	1926.45599762908	1719.08342546629	2005.80567505044	1890.84413905067	1692.39223929344
FBgn0003676	11113.5023160682	11257.4835043639	9711.22591683074	11008.3334989533	9341.80307370292	9225.93789833294
FBgn0038977	5.99110636984808	0	0	3.93295230402046	5.06385682659525	5.10679613546604
FBgn0038974	224.666488869303	230.082801336267	235.326965435061	210.412948265095	190.401016679981	168.524272470379
FBgn0028688	4066.96270739854	3960.15397893184	3860.95767018879	4062.73973005314	3380.63081743499	3237.70874988547
FBgn0038968	2800.84222790398	2914.05717455128	2853.83802997942	2656.70928136582	2440.77899041891	2839.37865131912
FBgn0038967	9.98517728308013	8.77434411875593	10.9686297448545	12.7820949880665	25.3192841329762	22.4699029960506
FBgn0038966	22.9659077510843	29.2478137291864	52.8488524070263	325.451803157693	378.776490629325	368.710680980648
FBgn0039004	3160.30861009486	3330.35105663003	2904.6925860692	3263.36717426098	2645.35880621336	2881.25437962994
FBgn0039006	310.539013503792	368.522452987749	370.939115007807	218.278852873136	319.022980075501	306.407768127962
FBgn0039017	469.303332304766	421.168517700285	428.773708207949	459.172181494389	435.491687087191	437.141749195893
FBgn0039019	1216.19459307916	1203.06007139387	1246.43519827892	1296.89102225075	1062.39716221968	1017.27379018483
FBgn0039025	398.408573594897	419.218663451672	379.913448435415	324.468565081688	355.482749226987	410.586409291469
FBgn0039026	2615.11793043869	2521.16154345587	2683.32569485486	2418.76566697258	2579.52866746762	2411.42913516706
FBgn0039028	0	0	0.997148158623138	1.96647615201023	3.03831409595715	4.08543690837283
FBgn0039024	9.98517728308013	2.92478137291864	27.9201484414479	12.7820949880665	9.11494228787145	14.2990291793049
FBgn0039023	24.9629432077003	5.84956274583729	59.8288895173883	7.86590460804092	4.0510854612762	18.3844660876777
FBgn0039022	36.9451559473965	5.84956274583729	115.669186400284	33.4300945841739	3.03831409595715	23.4912622231438
FBgn0039016	2477.32248393218	2642.05250686984	2678.33995406175	2845.4909919588	2592.69469521677	2514.58641710348
FBgn0039015	2.99555318492404	1.94985424861243	5.98288895173883	9.83238076005115	3.03831409595715	4.08543690837283
FBgn0039013	702.956480728841	690.2484040088	668.089266277502	679.417510519535	761.604066719926	624.05048775395
FBgn0024958	2533.23947671743	2448.04200913291	2554.69358239248	2438.43042849269	2421.53633447785	2287.84466868878
FBgn0051151	4895.73242189419	4957.5044270971	4944.85771861214	4811.96714396903	4679.00370777401	4391.84467650079
FBgn0039010	1.99703545661603	0.974927124306215	2.99144447586941	9.83238076005115	7.08939955723335	8.17087381674566
FBgn0039009	1.99703545661603	1.94985424861243	1.99429631724628	9.83238076005115	7.08939955723335	6.12815536255924
FBgn0039007	0.998517728308013	0	0	3.93295230402046	4.0510854612762	6.12815536255924
FBgn0039003	781.839381265174	780.916626569278	716.949526050036	1222.16492847436	1596.12767174282	1487.09903464771
FBgn0046114	744.894225317778	679.524205641432	660.112081008517	615.507035579202	585.381849154411	625.071846981043
FBgn0017590	5.99110636984808	0	0.997148158623138	5.89942845603069	3.03831409595715	16.3417476334913
FBgn0039030	1.99703545661603	2.92478137291864	4.98574079311569	3.93295230402046	0	1.02135922709321
FBgn0051281	0	0.974927124306215	0.997148158623138	4.91619038002558	1.01277136531905	2.04271845418641
FBgn0039031	225.665006597611	29.2478137291864	566.380154097942	113.072378740588	23.2937414023381	121.541748024092
FBgn0041225	0.998517728308013	2.92478137291864	0	4.91619038002558	17.2171132104238	17.3631068605845
FBgn0027526	1012.49697650433	1089.96852497435	1086.89149289922	1000.93636137321	1019.86076487628	1043.82913008926
FBgn0039051	7.98814182646411	0.974927124306215	50.85455608978	38.3462849641995	1.01277136531905	6.12815536255924
FBgn0039052	0	0	31.9087410759404	1.96647615201023	0	4.08543690837283
FBgn0039054	7.98814182646411	4.87463562153107	5.98288895173883	10.8156188360563	9.11494228787145	46.9825244462875
FBgn0039048	6.98962409815609	4.87463562153107	12.9629260621008	5.89942845603069	5.06385682659525	7.14951458965245
FBgn0053193	1073.40655793111	1093.86823347157	1129.76886372002	1035.34969403339	1151.52104236776	1061.19223694984
FBgn0039045	12.9807304680042	12.6740526159808	51.8517042484032	45.2289514962353	49.6257969006334	49.0252429004739
FBgn0039044	513.238112350319	530.360355622581	532.477116704756	648.937130163376	970.23496797565	912.073789794234
FBgn0039043	1186.23906122992	1416.56911161693	1417.9446815621	1384.3992110152	1927.30390820215	1668.9009770703
FBgn0039040	0.998517728308013	0.974927124306215	0	8.84914268404604	3.03831409595715	1.02135922709321
FBgn0039039	1.99703545661603	0.974927124306215	0	6.88266653203581	17.2171132104238	31.6621360398894
FBgn0039056	1748.40454226733	1771.44258486439	1742.01783311462	1537.784350872	1655.88118229665	1586.17087967575
FBgn0039066	997.519210579705	984.676395549277	928.344935678141	991.103980613156	1234.56829432392	1110.21747985032
FBgn0039068	279.584963926244	319.776096772438	329.058892345635	246.792757077284	356.495520592306	325.813593442733
FBgn0025781	1424.88479829553	1478.96444757253	1344.15571782399	1288.0418795667	1047.2055917399	1193.96893647196
FBgn0039069	76.885865079717	42.8967934694734	58.8317413587651	64.8937130163376	67.8556814763763	53.1106798088468
FBgn0039071	0.998517728308013	0	0.997148158623138	4.91619038002558	10.1277136531905	6.12815536255924
FBgn0039070	1.99703545661603	2.92478137291864	1.99429631724628	4.91619038002558	2.0255427306381	2.04271845418641
FBgn0039067	585.131388788496	639.552193544877	665.097821801633	593.87579790709	655.263073361425	590.345633259874
FBgn0039065	569.155105135568	651.251319036551	598.288895173883	654.836558619407	748.438038970778	773.168934909558
FBgn0039064	0	1.94985424861243	0	16.715047292087	11.1404850185095	10.2135922709321
FBgn0011596	1.99703545661603	3.89970849722486	5.98288895173883	3.93295230402046	5.06385682659525	7.14951458965245
FBgn0004395	3008.53391539204	3148.03968438477	3269.64881212527	3182.74165202856	3461.65252666051	3658.50875144787
FBgn0051457	343.490098537957	311.001752653682	317.093114442158	328.401517385709	368.648776976134	309.471845809242
FBgn0051365	1559.68469161712	1681.74928942822	1662.24598042477	1592.84568312829	1539.41247528496	1509.56893764376
FBgn0039055	2093.8916762619	1867.96037017071	1920.50735350816	1793.42625063333	1984.01910466002	1952.83884220221
FBgn0024509	3336.04773027707	3290.37904453347	3201.8427373389	3142.42889091235	2747.64871411058	2642.25632049013
FBgn0002622	45012.1806743969	43645.5375009406	46114.1137436856	44753.0642674488	49972.1647075726	49741.2157186663
FBgn0039084	16.9748013812362	9.74927124306215	25.9258521242016	23.5977138241228	51.6513396312715	34.726213721169
FBgn0039083	0	0.974927124306215	0	4.91619038002558	4.0510854612762	0
FBgn0039078	757.874955785782	435.792424564878	532.477116704756	455.239229190368	1057.33330539309	799.724274813981
FBgn0039075	3.99407091323205	3.89970849722486	12.9629260621008	8.84914268404604	25.3192841329762	17.3631068605845
FBgn0039073	118.823609668654	8.77434411875593	161.538001696948	31.4636184321637	13.1660277491476	25.5339806773302
FBgn0016119	2253.65451279119	2220.88398916956	2232.61472715721	2177.87233835133	1922.24005137556	1850.70291949289
FBgn0039098	15.9762836529282	5.84956274583729	65.8117784691271	34.413332660179	6.0766281919143	7.14951458965245
FBgn0039099	31.9525673058564	1.94985424861243	61.8231858346345	1.96647615201023	3.03831409595715	7.14951458965245
FBgn0039101	26.9599786643164	16.5737611132056	20.9401113310859	289.071994345504	348.393349669753	313.557282717615
FBgn0042106	16.9748013812362	4.87463562153107	10.9686297448545	208.446472113084	269.397183174867	277.809709769352
FBgn0039102	107.839914657265	119.916036289664	199.429631724628	99.3070456765166	86.0855660521192	82.7300973945498
FBgn0051414	126.811751495118	105.292129425071	181.480964869411	66.8601891683478	103.302679262543	80.6873789403634
FBgn0039106	0	0	0	0.983238076005115	6.0766281919143	3.06407768127962
FBgn0039109	52.9214396003247	40.946939220861	210.398261469482	63.9104749403325	57.7279678231858	51.0679613546604
FBgn0028684	5049.50415205362	4704.02337477749	4401.41197216253	4510.11305463546	4051.0854612762	4546.06991979186
FBgn0039111	306.54494259056	330.500295139807	311.110225490419	301.85408933357	271.422725905505	306.407768127962
FBgn0039112	959.575536904001	1027.57318901875	918.37345409191	1017.65140866529	718.054898011206	762.955342638626
FBgn0028475	2363.49146290507	2255.00643852027	2314.3808761643	2327.32452590411	2272.65894377595	2114.21360008294
FBgn0039110	2696.99638415994	2731.74580230601	2557.68502686835	2670.47461442989	2074.15575617341	2144.85437689574
FBgn0028691	5042.51452795547	4827.83911956438	4599.84445572853	4152.2143949696	3924.48904061132	3787.20001406161
FBgn0039108	34.9481204907805	23.3982509833492	29.9144447586941	33.4300945841739	54.6896537272287	48.0038836733807
FBgn0002922	14.9777659246202	15.5988339888994	4.98574079311569	16.715047292087	13.1660277491476	15.3203884063981
FBgn0047351	0.998517728308013	0	0.997148158623138	1.96647615201023	3.03831409595715	3.06407768127962
FBgn0039104	0.998517728308013	4.87463562153107	4.98574079311569	14.7485711400767	7.08939955723335	10.2135922709321
FBgn0027512	2083.90649897882	2117.5417139931	2080.05105888787	1897.64948668987	1918.18896591428	1963.05243447314
FBgn0051145	58.9125459701728	16.5737611132056	73.7889637381122	47.1954276482455	14.1787991144667	36.7689321753555
FBgn0039094	30.9540495775484	11.6991254916746	34.9001855518098	53.0948561042762	8.1021709225524	19.4058253147709
FBgn0039091	0	0	0	10.8156188360563	0	0
FBgn0039125	1818.30078324889	1878.68456853808	1711.1062401973	1889.78358208183	1701.455893736	1752.65243369194
FBgn0047114	352.476758092729	353.898546123156	320.084558918027	418.859420378179	414.223488415491	432.034953060427
FBgn0039128	272.595339828088	274.929449054353	241.309854386799	249.742471305299	240.026813580615	221.634952279226
FBgn0039130	3453.87282221742	3293.30382590639	3512.95296282931	3065.73632098395	3119.33580518267	3266.30680824408
FBgn0039132	1284.09379860411	1296.65307532727	1274.35534672037	1146.45559662196	1111.010187755	1202.1398102887
FBgn0051140	161.759871985898	158.913121261913	160.540853538325	133.720378336696	134.698591587434	109.285437298973
FBgn0051451	32.9510850341644	24.3731781076554	28.917296600071	30.4803803561586	53.6768823619096	54.13203903594
FBgn0039136	2670.03640549563	2511.41227221281	2481.90176681299	2588.86585412147	2382.03825123041	2188.77282366074
FBgn0015795	2938.63767441048	2687.87408171223	3060.24769881441	2764.86546972638	3034.26301049587	3131.48739026777
FBgn0053108	290.568658937632	276.879303302965	249.287039655784	240.893328621253	229.899099927424	253.297088319115
FBgn0051184	742.897189861162	819.913711541526	713.958081574167	688.266653203581	709.952727088654	733.335925052923
FBgn0020647	1686.49644311223	1602.78019235942	1802.84387079063	1511.23692281986	1722.7240924077	1514.67573377923
FBgn0039137	1437.86552876354	1487.73879169128	1454.83916343116	1312.62283146683	1154.55935646372	1202.1398102887
FBgn0039135	629.066168834048	614.204088312915	654.129192056778	621.406464035233	809.204320889921	722.100973554897
FBgn0005674	10346.6407007276	10932.8327719699	10032.3076239074	10576.691983587	9318.50933230058	9816.28353159281
FBgn0039131	1175.25536621853	1685.64899792545	1488.74220082434	1849.47082096562	3035.27578186119	2825.07962213981
FBgn0039129	120.82064512527	114.066473543827	82.7632971657204	47.1954276482455	51.6513396312715	32.6834952669826
FBgn0015282	6482.37709217562	6219.06012594934	5828.33098715224	5954.48978828698	5130.69973670631	5196.67574745024
FBgn0039126	446.337424553682	387.046068349567	344.016114724983	375.596945033954	362.57214878422	397.308739339258
FBgn0016754	1582.6505993682	1536.48514790659	1503.69942320369	1157.27121545802	1654.86841093133	1355.34369435269
FBgn0039124	0.998517728308013	2.92478137291864	1.99429631724628	3.93295230402046	4.0510854612762	5.10679613546604
FBgn0013347	2104.87537127329	2171.16270582994	2152.84287446735	2280.12909825586	2195.6883200117	2081.53010481596
FBgn0025574	2557.20390219682	2365.17320356688	2359.25254330234	2086.43119728285	2146.06252311107	2192.85826056912
FBgn0039139	783.83641672179	831.612837033201	755.838304236338	830.836174224322	894.277115576721	847.728158487362
FBgn0039141	1322.03747227981	1260.58077172794	1295.29545805146	1253.62854690652	1295.33457624306	1218.4815579222
FBgn0043455	447.33594228199	470.889801039902	420.796522938964	551.59656063887	535.756052253777	536.213594223934
FBgn0026576	457.32111956507	484.538780780189	449.713819539035	501.451418762609	494.232426275696	438.163108422986
FBgn0040283	4788.89102496523	4899.00879963873	4874.0601993499	5409.77589418014	4865.35363899272	4953.59225140205
FBgn0039147	0.998517728308013	3.89970849722486	2.99144447586941	3.93295230402046	2.0255427306381	4.08543690837283
FBgn0039149	245.635361163771	256.405833692534	260.255669400639	247.775995153289	315.984665979544	331.941748805292
FBgn0039152	45.9318155021686	17.5486882375119	215.384002262598	87.5081887644553	16.2043418451048	35.7475729482623
FBgn0026317	1915.15700289477	1876.73471428946	1881.61857532186	1871.10205863773	1895.90799587726	1790.44272509439
FBgn0039154	35.9466382190885	29.2478137291864	53.8460005656494	60.9607607123171	29.3703695942524	39.8330098566351
FBgn0039155	2516.26467533619	2861.41110983874	2617.51391638574	2169.02319566728	2202.77771956893	1900.74952162046
FBgn0039156	707.949069370381	636.627412171958	718.943822367282	706.948176647678	721.093212107163	693.502915196288
FBgn0039158	384.429325398585	347.074056253012	331.053188662882	337.250660069755	352.444435131029	378.92427325158
FBgn0026598	2077.91539260898	2176.03734145147	2108.96835548794	2385.33557238841	2382.03825123041	2326.65631931833
FBgn0039161	68.8977232532529	38.0221578479424	34.9001855518098	35.3965707361842	25.3192841329762	20.4271845418641
FBgn0029503	746.891260774394	694.148112506025	616.237562029099	724.64646201577	498.283511736973	582.174759443128
FBgn0039165	411.389304062901	454.316039926696	410.825041352733	485.719609546527	659.314158822702	737.421361961296
FBgn0026257	514.236630078627	555.708460854542	523.502783277147	580.110464843018	561.075336386754	610.772817801738
FBgn0039170	112.832503298806	112.116619295215	103.703408496806	93.4076172204859	105.328221993181	111.32815575316
FBgn0043884	20421.6845793555	21601.4602932528	20449.5144370433	21124.8700629699	16991.2651959577	16817.7010333167
FBgn0039172	2703.9860082581	2416.84434115511	2452.98447021292	2251.61519405171	2347.60402480956	2303.16505709518
FBgn0039169	1154.28649392406	1147.48922530841	1109.82590054755	1118.92493049382	1157.59767055967	1141.87961589021
FBgn0011725	3656.57192106394	3673.52540438582	3428.19536934635	3620.28259585083	3351.26044784074	3340.86603182188
FBgn0039167	116.826574212038	114.066473543827	169.515186965933	135.686854488706	242.052356311253	178.737864741311
FBgn0039163	1359.98114595551	1338.57494167243	1248.42949459617	1311.63959339082	1161.64875602095	1274.65631541232
FBgn0039160	1624.58834395714	1491.63850018851	1448.85627447942	1520.08606550391	1470.54402244326	1323.6815583128
FBgn0039159	338.497509896416	338.299712134256	339.030373931867	319.552374701662	330.16346509401	309.471845809242
FBgn0015765	357.469346734269	447.491550056553	403.845004242371	428.69180113823	558.037022290796	594.431070168247
FBgn0051133	239.644254793923	235.932364082104	263.247113876508	249.742471305299	242.052356311253	251.254369864929
FBgn0039153	606.100261082964	655.151027533776	631.194784408446	434.591229594261	450.683257566977	443.269904558452
FBgn0039151	107.839914657265	23.3982509833492	473.64537534599	121.921521424634	11.1404850185095	54.13203903594
FBgn0039150	838.754891778731	860.860650762388	938.316417264373	828.869698072312	881.111087827573	824.236896264218
FBgn0053100	1820.29781870551	1781.19185610745	1619.36860960398	1680.35387189274	1569.79561624453	1717.92621997077
FBgn0013343	1327.03006092135	1387.32129788774	1350.13860677573	1272.31007035062	968.209425245012	1138.81553820893
FBgn0001230	14120.0391960036	5972.40356349987	846.578786671044	540.780941802813	2314.18256975403	3153.95729326382
FBgn0005649	8533.33250612028	8206.93653240971	7569.35167210824	7649.5922313198	7168.39572372823	7157.6854634692
FBgn0039140	1628.58241487037	1633.97786033722	1668.22886937651	1686.25330034877	1855.3971412645	1804.7417542737
FBgn0019952	317.528637601948	231.057728460573	598.288895173883	205.496757885069	180.273303026791	221.634952279226
FBgn0039178	134.799893321582	21.4483967347367	217.378298579844	65.8769510923427	23.2937414023381	59.238835171406
FBgn0011785	7203.30689201401	7481.59075192589	7664.08074717744	7682.03908782797	6835.19394453827	6456.01167445616
FBgn0039183	2771.88521378304	2887.73414219501	2532.75632290277	2686.20642364598	2496.48141551146	2355.25437767694
FBgn0039184	0	0.974927124306215	0.997148158623138	30.4803803561586	18.2298845757429	24.512621450237
FBgn0039187	2229.69008731179	2194.56095681329	2233.61187531583	2023.50396041853	2234.17363189382	2266.39612491983
FBgn0053340	2.99555318492404	11.6991254916746	2.99144447586941	14.7485711400767	20.255427306381	9.19223304383886
FBgn0000036	5.99110636984808	3.89970849722486	1.99429631724628	31.4636184321637	42.5363973434001	46.9825244462875
FBgn0039190	1.99703545661603	0.974927124306215	5.98288895173883	2.94971422801535	2.0255427306381	1.02135922709321
FBgn0039189	740.900154404546	706.822165122006	723.929563160398	643.037701707345	779.833951295668	719.036895873618
FBgn0039188	744.894225317778	703.897383749087	685.040784974096	760.043032751954	868.957831443745	862.027187666667
FBgn0039186	4379.49875635895	4777.14290910045	4410.38630559014	4124.68372884146	3811.05864769558	3843.37477155174
